Date,Open,High,Low,Close,Volume,Dividends,Stock splits,Ticker
2021-10-06,778.3970761931395,790.2882293569943,772.1778601800911,775.1133422851562,5092479,0.0,0.0,AXISBANK.NS
2021-10-07,786.1088857482473,786.2581712228975,770.2871762855782,773.2723999023438,6622698,0.0,0.0,AXISBANK.NS
2021-10-08,778.0487691645201,781.1334757942278,772.1778053711093,778.0985107421875,4295686,0.0,0.0,AXISBANK.NS
2021-10-11,778.1483516747662,789.0941724783754,775.1631278192364,783.2730102539062,4417455,0.0,0.0,AXISBANK.NS
2021-10-12,784.1187375129264,795.7611217777273,781.5813095828553,793.2236938476562,5098502,0.0,0.0,AXISBANK.NS
2021-10-13,796.0099035794473,800.5374806643906,789.2931503234067,790.6862182617188,4381414,0.0,0.0,AXISBANK.NS
2021-10-14,795.0645830420964,800.0399559021846,784.1187627499023,798.0995483398438,7157116,0.0,0.0,AXISBANK.NS
2021-10-18,815.9612016623956,815.9612016623956,798.0995997961713,809.294189453125,11014585,0.0,0.0,AXISBANK.NS
2021-10-19,815.9611318025856,822.9266536594369,794.5670289565421,797.7015380859375,10633732,0.0,0.0,AXISBANK.NS
2021-10-20,796.6566124945992,809.7916079110613,788.0989961733959,800.8359375,9023067,0.0,0.0,AXISBANK.NS
2021-10-21,803.970513507126,809.49316524109,788.3975721438319,803.8212280273438,7405639,0.0,0.0,AXISBANK.NS
2021-10-22,808.000505798863,820.936474487761,802.826106176398,812.6773681640625,10646970,0.0,0.0,AXISBANK.NS
2021-10-25,826.0113813579374,862.6301743474236,821.3843210196172,840.9375,29193770,0.0,0.0,AXISBANK.NS
2021-10-26,844.2213420412771,847.4553345951188,819.4439594118761,837.7533569335938,16771909,0.0,0.0,AXISBANK.NS
2021-10-27,835.8625651041667,836.6586125430749,781.7802912867731,783.6211547851562,39606414,0.0,0.0,AXISBANK.NS
2021-10-28,783.6212563399381,785.1138682567761,750.9330796550001,754.6148071289062,19320926,0.0,0.0,AXISBANK.NS
2021-10-29,758.2468284750885,758.2468284750885,710.4832487286262,738.3453369140625,21343427,0.0,0.0,AXISBANK.NS
2021-11-01,751.2813201182298,756.2566930991452,736.3552011754834,748.6443481445312,11694854,0.0,0.0,AXISBANK.NS
2021-11-02,748.7935997427617,757.599985226655,744.3655058432239,752.1270751953125,11812106,0.0,0.0,AXISBANK.NS
2021-11-03,755.7094005593336,758.8936513564736,744.8133217811597,746.9029541015625,10529505,0.0,0.0,AXISBANK.NS
2021-11-04,753.2714951841848,753.3212367687959,747.6991015479707,749.241455078125,793433,0.0,0.0,AXISBANK.NS
2021-11-08,757.2517734977635,757.2517734977635,737.8478187235107,747.3507690429688,13872770,0.0,0.0,AXISBANK.NS
2021-11-09,746.3058799781993,750.2364364263234,739.688610215248,741.3802490234375,12120207,0.0,0.0,AXISBANK.NS
2021-11-10,739.0419090790622,749.6394170066303,728.394598834439,745.6591186523438,10844883,0.0,0.0,AXISBANK.NS
2021-11-11,744.3158611770833,744.3158611770833,731.4793735020054,734.4148559570312,6195359,0.0,0.0,AXISBANK.NS
2021-11-12,739.1413748972548,739.1413748972548,729.8871935876308,732.4246215820312,9372897,0.0,0.0,AXISBANK.NS
2021-11-15,734.365031937223,740.3354793513467,724.4142862470167,729.638427734375,12849161,0.0,0.0,AXISBANK.NS
2021-11-16,729.6384304656491,729.6881720473799,717.7472771744337,722.5734252929688,8978763,0.0,0.0,AXISBANK.NS
2021-11-17,717.4488510207484,721.3296666030259,703.2690366975228,708.8414306640625,18083445,0.0,0.0,AXISBANK.NS
2021-11-18,711.4783301209263,712.473404708508,698.442877317419,702.8709106445312,13458109,0.0,0.0,AXISBANK.NS
2021-11-22,709.4882493990295,709.4882493990295,674.063614957073,683.019287109375,16741079,0.0,0.0,AXISBANK.NS
2021-11-23,677.6457672412182,689.2384100201408,674.0137208469207,682.2728881835938,16575348,0.0,0.0,AXISBANK.NS
2021-11-24,686.6014167032946,691.6762724459857,678.6905621465465,681.7753295898438,11463429,0.0,0.0,AXISBANK.NS
2021-11-25,682.6212005190188,683.6162751553438,673.2177330588394,676.55126953125,9760486,0.0,0.0,AXISBANK.NS
2021-11-26,665.7048912610385,671.5758555525197,657.1970157842052,658.4906005859375,10252753,0.0,0.0,AXISBANK.NS
2021-11-29,661.7743696225257,662.1724237677913,646.15168580615,647.89306640625,12084376,0.0,0.0,AXISBANK.NS
2021-11-30,644.808249357439,674.1132043185054,644.808249357439,652.4205932617188,24699809,0.0,0.0,AXISBANK.NS
2021-12-01,661.6250775468976,678.0438072486211,656.7491880689378,676.2526245117188,16184200,0.0,0.0,AXISBANK.NS
2021-12-02,671.6753397196517,675.4566109667226,664.7595592600762,672.7698974609375,8612601,0.0,0.0,AXISBANK.NS
2021-12-03,675.7551112024205,683.9644763442905,667.6950315387606,669.6851806640625,9505985,0.0,0.0,AXISBANK.NS
2021-12-06,670.6802604510398,675.40686466045,657.8935765151851,659.8339233398438,8022785,0.0,0.0,AXISBANK.NS
2021-12-07,668.6901524972708,688.1438493999494,666.700003233886,683.6162719726562,15123987,0.0,0.0,AXISBANK.NS
2021-12-08,691.5768714661378,698.0945981798109,684.2630971912096,693.66650390625,11670826,0.0,0.0,AXISBANK.NS
2021-12-09,694.7114304050011,696.4528111407951,684.6113978435799,690.5321044921875,7021395,0.0,0.0,AXISBANK.NS
2021-12-10,686.7009625765087,688.541887041733,680.3822631105389,684.6610717773438,5549743,0.0,0.0,AXISBANK.NS
2021-12-13,695.5570980418812,708.393583801702,689.6861340078017,700.532470703125,13634563,0.0,0.0,AXISBANK.NS
2021-12-14,697.5472967067461,710.4832665458156,694.1640187627144,707.3985595703125,8612512,0.0,0.0,AXISBANK.NS
2021-12-15,708.8911784536274,716.4537212171052,704.0650301408192,708.9906616210938,7692888,0.0,0.0,AXISBANK.NS
2021-12-16,715.458709307532,718.3941918194708,701.577405095478,706.15478515625,7309187,0.0,0.0,AXISBANK.NS
2021-12-17,704.0151970357239,704.5127342774452,681.7255043127964,685.5068359375,7844705,0.0,0.0,AXISBANK.NS
2021-12-20,677.5960319368334,678.4915625976801,656.8486909765171,671.0285034179688,9934646,0.0,0.0,AXISBANK.NS
2021-12-21,679.6359265858462,679.6359265858462,659.23689804264,662.5703735351562,10116104,0.0,0.0,AXISBANK.NS
2021-12-22,666.6999844072427,673.5162211480405,660.7295367856854,666.0531616210938,7489534,0.0,0.0,AXISBANK.NS
2021-12-23,673.6654819300237,681.1285411833105,669.2871295409494,675.4566040039062,6884683,0.0,0.0,AXISBANK.NS
2021-12-24,677.7950102625827,678.6407992816596,659.1871052321479,664.2122192382812,6028893,0.0,0.0,AXISBANK.NS
2021-12-27,659.7842012056218,671.2773006856236,652.7191958413356,668.8394165039062,6996729,0.0,0.0,AXISBANK.NS
2021-12-28,673.9639715091002,677.4964739672125,668.6900886118946,672.1231079101562,4645547,0.0,0.0,AXISBANK.NS
2021-12-29,671.1778081087458,676.2526642024117,663.9635173618393,667.197509765625,3969894,0.0,0.0,AXISBANK.NS
2021-12-30,664.7098139351612,669.7846699573204,661.2270529340038,665.5556030273438,5119705,0.0,0.0,AXISBANK.NS
2021-12-31,669.6354315129914,683.1186795375845,667.8940510480376,675.2078247070312,5586980,0.0,0.0,AXISBANK.NS
2022-01-03,676.8994297965518,695.0595394529826,675.655586669399,692.9201049804688,8550860,0.0,0.0,AXISBANK.NS
2022-01-04,697.5472833740464,707.5477707961971,696.6019503723534,705.6571655273438,9705906,0.0,0.0,AXISBANK.NS
2022-01-05,708.3935841572154,727.30000027943,704.2640005524987,723.3197021484375,11312955,0.0,0.0,AXISBANK.NS
2022-01-06,716.4039444516208,729.8871926460282,715.4586114689765,726.7029418945312,7955578,0.0,0.0,AXISBANK.NS
2022-01-07,730.38468139497,737.2507197236928,721.6777795391035,727.0014038085938,10454143,0.0,0.0,AXISBANK.NS
2022-01-10,730.0365220894244,740.3355201525715,729.5887263617799,739.1414184570312,9595787,0.0,0.0,AXISBANK.NS
2022-01-11,739.2409205584365,743.3704435732272,733.6684665391983,739.5891723632812,7252279,0.0,0.0,AXISBANK.NS
2022-01-12,745.9576439839327,747.7487659868864,739.4896595538843,743.17138671875,5294563,0.0,0.0,AXISBANK.NS
2022-01-13,745.3108647273249,745.3108647273249,733.4197112806966,737.0517578125,5196538,0.0,0.0,AXISBANK.NS
2022-01-14,731.1807771965603,732.3251372385288,712.5231291288003,718.1453247070312,16302342,0.0,0.0,AXISBANK.NS
2022-01-17,715.4586531687321,717.0507482700085,706.0054442603831,709.1399536132812,19680557,0.0,0.0,AXISBANK.NS
2022-01-18,713.9660866054514,732.2754851062919,710.7320938786671,721.628173828125,24055886,0.0,0.0,AXISBANK.NS
2022-01-19,721.6280561959527,728.3448092259183,715.1600717967266,726.00634765625,7746270,0.0,0.0,AXISBANK.NS
2022-01-20,727.4492493645716,733.5192406582008,718.593122167438,725.3098754882812,8505400,0.0,0.0,AXISBANK.NS
2022-01-21,718.4438704427083,721.6778629343133,704.56256744722,708.9906616210938,10689060,0.0,0.0,AXISBANK.NS
2022-01-24,711.4783164067461,712.8714450963203,684.8103301205044,701.1295166015625,8812501,0.0,0.0,AXISBANK.NS
2022-01-25,710.4832557816853,751.2813138867962,705.1098287130527,748.4951171875,38088158,0.0,0.0,AXISBANK.NS
2022-01-27,740.3354410581857,773.1729001373794,734.4644771108213,770.0383911132812,34927774,0.0,0.0,AXISBANK.NS
2022-01-28,774.267495457609,780.8350240334769,757.7492819569561,760.9335327148438,17765524,0.0,0.0,AXISBANK.NS
2022-01-31,771.6305738251017,773.9689747294889,758.5950607476119,769.2423706054688,12319200,0.0,0.0,AXISBANK.NS
2022-02-01,774.2675569218146,789.9897848992483,765.3118851174955,778.0488891601562,15457534,0.0,0.0,AXISBANK.NS
2022-02-02,786.1089376998102,801.9306482080884,783.4719657035859,800.1394653320312,13478899,0.0,0.0,AXISBANK.NS
2022-02-03,798.2488494025437,807.9010850864482,789.1438925970263,795.6118774414062,10802708,0.0,0.0,AXISBANK.NS
2022-02-04,793.0246652867561,800.5374659025151,787.2532451126744,794.6167602539062,10776387,0.0,0.0,AXISBANK.NS
2022-02-07,798.5473630430881,799.6419208045363,780.237966188536,785.7108764648438,10939179,0.0,0.0,AXISBANK.NS
2022-02-08,790.0891832524512,797.0547050191605,772.3271270411545,794.6167602539062,12300670,0.0,0.0,AXISBANK.NS
2022-02-09,797.0547477433659,805.5128817706051,796.2089586344551,799.8906860351562,9399830,0.0,0.0,AXISBANK.NS
2022-02-10,803.5724835104245,811.9311344694868,799.1443893801419,805.8114013671875,12848281,0.0,0.0,AXISBANK.NS
2022-02-11,797.0049432796121,805.9108723172571,794.5669985760236,799.8408813476562,9717894,0.0,0.0,AXISBANK.NS
2022-02-14,786.1089717696905,799.044942191217,766.1577372280126,769.5409545898438,8617389,0.0,0.0,AXISBANK.NS
2022-02-15,773.1729687056879,795.1640932000283,760.535509065136,793.0247192382812,7426563,0.0,0.0,AXISBANK.NS
2022-02-16,791.0842548591696,804.3187340199705,785.4123178661035,793.1241455078125,7457765,0.0,0.0,AXISBANK.NS
2022-02-17,793.074468661589,798.0498417397671,776.6557375036012,778.9443969726562,6516308,0.0,0.0,AXISBANK.NS
2022-02-18,777.3025125499324,786.6561769216155,775.1630779639219,783.521728515625,5466662,0.0,0.0,AXISBANK.NS
2022-02-21,779.6907162036588,792.8754550852171,772.2773980441019,784.964599609375,5635224,0.0,0.0,AXISBANK.NS
2022-02-22,762.3265461501496,783.1236273846716,762.3265461501496,775.3123168945312,6923558,0.0,0.0,AXISBANK.NS
2022-02-23,779.6409672564297,781.6311165027766,768.446377745728,773.3720092773438,6303173,0.0,0.0,AXISBANK.NS
2022-02-24,748.6941261982047,765.3616251441093,721.7275690748583,726.7029418945312,13085009,0.0,0.0,AXISBANK.NS
2022-02-25,738.6438593170217,761.0827792750747,733.7680302449122,754.3162841796875,10066136,0.0,0.0,AXISBANK.NS
2022-02-28,746.2064060601512,746.2064060601512,732.5738730035256,738.7433471679688,14463418,0.0,0.0,AXISBANK.NS
2022-03-02,725.1109021936494,752.7242234490318,721.4291138793579,746.5547485351562,11691602,0.0,0.0,AXISBANK.NS
2022-03-03,752.2764413820083,755.7094610987147,728.7927037490833,734.016845703125,8357181,0.0,0.0,AXISBANK.NS
2022-03-04,719.4389292470225,728.8921378609184,706.5527011474894,711.4783325195312,11660648,0.0,0.0,AXISBANK.NS
2022-03-07,689.5866841410719,701.5275791045538,652.3708705444075,664.2620239257812,20147061,0.0,0.0,AXISBANK.NS
2022-03-08,661.7245348937357,670.4314366686532,633.8624492139994,667.0979614257812,24828458,0.0,0.0,AXISBANK.NS
2022-03-09,668.1925590342214,677.1482299669213,655.8536103442449,670.8792724609375,20438651,0.0,0.0,AXISBANK.NS
2022-03-10,704.4133277180616,716.851760113602,684.8600876984586,691.527099609375,23224756,0.0,0.0,AXISBANK.NS
2022-03-11,688.492203674366,703.1695553810623,684.0641091481498,687.4473266601562,14224356,0.0,0.0,AXISBANK.NS
2022-03-14,691.2783629796216,708.8911962143927,681.62612684671,706.552734375,10720884,0.0,0.0,AXISBANK.NS
2022-03-15,709.4881984422769,714.4635715028819,691.5768554240988,694.7113647460938,12157425,0.0,0.0,AXISBANK.NS
2022-03-16,707.4979846635094,722.4241024834147,705.6073187791766,720.28466796875,10038170,0.0,0.0,AXISBANK.NS
2022-03-17,733.3699689032381,743.0719461037897,732.822690028575,735.60888671875,13657428,0.0,0.0,AXISBANK.NS
2022-03-21,741.3306084025203,745.7089611217993,720.1355306716105,722.32470703125,7495685,0.0,0.0,AXISBANK.NS
2022-03-22,725.4092823504259,732.3748035801282,702.8708215062219,727.7974853515625,11117081,0.0,0.0,AXISBANK.NS
2022-03-23,732.4743944801721,739.2409504005844,721.0808388089187,723.1704711914062,5886245,0.0,0.0,AXISBANK.NS
2022-03-24,715.558117681946,726.8522507871422,715.4586345161604,718.692626953125,7559843,0.0,0.0,AXISBANK.NS
2022-03-25,719.7374004194394,723.0709365588954,711.9758311782388,717.697509765625,5430894,0.0,0.0,AXISBANK.NS
2022-03-28,722.4241323056428,734.2655438920685,711.5280537004077,732.3748779296875,7077669,0.0,0.0,AXISBANK.NS
2022-03-29,737.9971505661908,737.9971505661908,727.3995810761231,734.1660766601562,6174137,0.0,0.0,AXISBANK.NS
2022-03-30,743.3207037313955,762.0778350806039,737.6487665359363,746.7537231445312,16618114,0.0,0.0,AXISBANK.NS
2022-03-31,759.2418645588108,759.2418645588108,747.5994804389848,757.4010009765625,20449544,0.0,0.0,AXISBANK.NS
2022-04-01,756.256662705876,771.929086965899,751.4305754021575,770.7349853515625,9321859,0.0,0.0,AXISBANK.NS
2022-04-04,776.1581337579926,781.6310436755168,763.2221648620259,780.2379150390625,10959783,0.0,0.0,AXISBANK.NS
2022-04-05,772.1779143294278,792.0794069667842,772.1779143294278,779.242919921875,7334134,0.0,0.0,AXISBANK.NS
2022-04-06,773.1729551862172,776.1084373689016,765.4113855436096,769.8892211914062,9954921,0.0,0.0,AXISBANK.NS
2022-04-07,765.7099455329985,791.0843491861388,765.4114352839865,788.1986083984375,9820244,0.0,0.0,AXISBANK.NS
2022-04-08,790.9848022460938,796.7562226216722,785.1138379725119,790.9848022460938,8104237,0.0,0.0,AXISBANK.NS
2022-04-11,785.5616225199867,790.3379682548853,780.1881956091438,782.1783447265625,6340427,0.0,0.0,AXISBANK.NS
2022-04-12,776.2576784620369,797.054762091317,773.9690190074331,794.517333984375,7672215,0.0,0.0,AXISBANK.NS
2022-04-13,801.8310603779145,801.8310603779145,786.954683706007,789.1438598632812,7640132,0.0,0.0,AXISBANK.NS
2022-04-18,776.1581521532341,797.701540542069,772.1778539370638,794.915283203125,11478317,0.0,0.0,AXISBANK.NS
2022-04-19,801.0350324818273,812.1798798632635,781.6808198606706,793.8704833984375,8711816,0.0,0.0,AXISBANK.NS
2022-04-20,796.9053772099106,798.4975328270091,784.7157147657318,790.7857055664062,6676491,0.0,0.0,AXISBANK.NS
2022-04-21,791.1837573525702,800.0399452190815,786.656180257254,797.8507690429688,6851615,0.0,0.0,AXISBANK.NS
2022-04-22,792.0792984788125,794.0694474699653,774.366984604458,776.755126953125,6255027,0.0,0.0,AXISBANK.NS
2022-04-25,768.1976356949411,784.9148777963175,757.5005831253549,776.8547973632812,8023525,0.0,0.0,AXISBANK.NS
2022-04-26,787.1039312941028,792.6763242129933,765.2122922442037,771.1827392578125,11087204,0.0,0.0,AXISBANK.NS
2022-04-27,761.8289925469195,769.1428263671797,745.3107805821666,762.1275634765625,11485697,0.0,0.0,AXISBANK.NS
2022-04-28,773.0734267486648,781.5813018343358,762.5753418682125,775.9591064453125,11037317,0.0,0.0,AXISBANK.NS
2022-04-29,761.2320934355623,763.0729572108406,721.4291081578859,725.0113525390625,34401710,0.0,0.0,AXISBANK.NS
2022-05-02,718.4437708726648,734.5639895128347,714.9610102105396,723.7673950195312,16136040,0.0,0.0,AXISBANK.NS
2022-05-04,729.3896471534548,731.5290817356436,700.5324851241912,703.7167358398438,14548684,0.0,0.0,AXISBANK.NS
2022-05-05,712.473417661238,718.2448382272295,695.4576661980584,698.890625,12726146,0.0,0.0,AXISBANK.NS
2022-05-06,686.6014658225797,689.0891522929513,664.8093080483108,670.083251953125,15511195,0.0,0.0,AXISBANK.NS
2022-05-09,656.948269141235,665.7049135552946,645.6043943025328,660.4310302734375,13999329,0.0,0.0,AXISBANK.NS
2022-05-10,660.4309838228929,668.7895735115682,654.3112511129181,656.5004272460938,9523698,0.0,0.0,AXISBANK.NS
2022-05-11,658.4408829357442,672.670437741052,652.2216666104756,669.0383911132812,9352398,0.0,0.0,AXISBANK.NS
2022-05-12,663.7147768489381,663.7147768489381,640.8280604058713,646.4502563476562,11166084,0.0,0.0,AXISBANK.NS
2022-05-13,653.1669751897613,656.1521989141487,630.2802599694585,632.8176879882812,9618627,0.0,0.0,AXISBANK.NS
2022-05-16,636.6984481651896,646.0024319646521,626.946729390633,635.8029174804688,6159695,0.0,0.0,AXISBANK.NS
2022-05-17,639.7334244043911,654.261487902794,637.992044018338,651.7240600585938,8152237,0.0,0.0,AXISBANK.NS
2022-05-18,651.5250419064256,667.0979824367175,647.0969481459518,656.201904296875,13013873,0.0,0.0,AXISBANK.NS
2022-05-19,640.1313983443639,654.5102366712766,638.0417662383117,646.9974365234375,9216948,0.0,0.0,AXISBANK.NS
2022-05-20,656.5004467690176,672.4216398698957,654.759066273609,669.78466796875,9708672,0.0,0.0,AXISBANK.NS
2022-05-23,669.6852195413005,681.4270879153256,665.2571253335335,672.0236206054688,7919353,0.0,0.0,AXISBANK.NS
2022-05-24,666.4014312821012,678.0935571217883,657.9432976959444,660.7792358398438,8088546,0.0,0.0,AXISBANK.NS
2022-05-25,664.7098331766917,669.3369543631273,656.7989779553019,661.724609375,5169619,0.0,0.0,AXISBANK.NS
2022-05-26,669.6353884807904,681.8747925296007,664.7097576209751,679.8846435546875,10114633,0.0,0.0,AXISBANK.NS
2022-05-27,685.6064154574395,690.3827615023986,680.8798109967388,684.9098510742188,5539060,0.0,0.0,AXISBANK.NS
2022-05-30,691.6762689272873,694.5620093056062,686.7008963677916,690.2334594726562,3818060,0.0,0.0,AXISBANK.NS
2022-05-31,685.6064670185244,692.5719899055051,679.6857604176829,681.8251953125,10410424,0.0,0.0,AXISBANK.NS
2022-06-01,679.6358723739336,689.0393383918984,677.1481861646586,682.6708374023438,6966674,0.0,0.0,AXISBANK.NS
2022-06-02,678.6408489407437,689.7359545625463,678.6408489407437,688.143798828125,6347433,0.0,0.0,AXISBANK.NS
2022-06-03,693.8654176769472,694.5619819547526,669.8344056016065,673.9639282226562,8475726,0.0,0.0,AXISBANK.NS
2022-06-06,673.6654446318437,680.6309662159248,666.9984332544603,668.8890991210938,6756864,0.0,0.0,AXISBANK.NS
2022-06-07,668.8891334514536,674.66055377043,657.8437693605109,662.5703735351562,8312778,0.0,0.0,AXISBANK.NS
2022-06-08,666.699953347861,670.2324558791412,652.221630686989,655.3560791015625,9282494,0.0,0.0,AXISBANK.NS
2022-06-09,653.7142356598122,659.4856558842811,646.7984554127238,658.0427856445312,5682743,0.0,0.0,AXISBANK.NS
2022-06-10,652.2714612658638,660.4310858954262,648.9877269258496,657.4458618164062,6758832,0.0,0.0,AXISBANK.NS
2022-06-13,643.7635129454565,648.7886274374442,636.9472156183159,645.753662109375,6135431,0.0,0.0,AXISBANK.NS
2022-06-14,641.8230603247755,652.4703697514875,639.9323944579144,647.5447387695312,5391833,0.0,0.0,AXISBANK.NS
2022-06-15,650.7787202077128,653.1171209788685,644.0122257836513,647.2959594726562,4638336,0.0,0.0,AXISBANK.NS
2022-06-16,654.261549862231,654.9581142295235,627.9418145307525,631.7728881835938,5960283,0.0,0.0,AXISBANK.NS
2022-06-17,626.8970109589428,637.6438047141892,623.5137329551917,632.0714111328125,6849201,0.0,0.0,AXISBANK.NS
2022-06-20,632.1211024758242,634.0117683984502,619.1353918564027,625.205322265625,5305222,0.0,0.0,AXISBANK.NS
2022-06-21,628.8870938788785,642.1713143687429,625.0560812875101,633.3649291992188,10333886,0.0,0.0,AXISBANK.NS
2022-06-22,629.434386106133,630.5290045373313,618.1900559871955,623.7127075195312,5899024,0.0,0.0,AXISBANK.NS
2022-06-23,624.3097753526043,637.6934789991874,615.2048192414707,626.2501220703125,8450777,0.0,0.0,AXISBANK.NS
2022-06-24,631.2255100959366,639.285650309898,628.5388574258127,630.8772583007812,6918584,0.0,0.0,AXISBANK.NS
2022-06-27,640.8279521291221,643.7136923564328,631.5737717996283,633.9619140625,4552114,0.0,0.0,AXISBANK.NS
2022-06-28,630.877308451652,641.5246190219543,628.8871592136342,639.1861572265625,10711123,0.0,0.0,AXISBANK.NS
2022-06-29,633.2156650541649,634.6585352973302,620.4289813914728,622.4688720703125,13620084,0.0,0.0,AXISBANK.NS
2022-06-30,620.9265102391556,636.1511384875367,620.5782584454937,633.6634521484375,10563138,0.0,0.0,AXISBANK.NS
2022-07-01,629.8822409640816,643.4152316420075,628.6881392608444,640.7783203125,6549359,0.0,0.0,AXISBANK.NS
2022-07-04,638.3900719367548,651.9231223959255,637.3452557954718,651.1270141601562,3933384,0.0,0.0,AXISBANK.NS
2022-07-05,652.8683277212066,656.6496592499287,642.8180999873506,645.3057861328125,5044787,0.0,0.0,AXISBANK.NS
2022-07-06,648.7885840372777,656.1521597450092,647.793509521883,654.7092895507812,6684686,0.0,0.0,AXISBANK.NS
2022-07-07,661.1870615193391,662.2334679262885,649.4273221098198,655.9051513671875,11171714,1.0,0.0,AXISBANK.NS
2022-07-08,664.725045547193,674.4916082638993,659.1441699453557,666.8677368164062,12669533,0.0,0.0,AXISBANK.NS
2022-07-11,664.2765040355632,679.624001698429,663.080584857279,677.5311279296875,14864123,0.0,0.0,AXISBANK.NS
2022-07-12,674.6908749013098,682.9127356368132,670.7045181810657,673.8936157226562,6446810,0.0,0.0,AXISBANK.NS
2022-07-13,677.6806892816021,682.6636355263198,674.6411042377205,677.5810546875,9614674,0.0,0.0,AXISBANK.NS
2022-07-14,676.2854385335281,678.1291651362578,663.3297783253994,665.9707641601562,8026311,0.0,0.0,AXISBANK.NS
2022-07-15,667.7147901490255,671.9004771183407,656.851943112824,659.94140625,6015057,0.0,0.0,AXISBANK.NS
2022-07-18,665.7714388475823,685.6534066266436,661.1871526108129,682.1653442382812,12464664,0.0,0.0,AXISBANK.NS
2022-07-19,676.2853660685873,701.4492418534154,676.2853660685873,698.2103271484375,10171314,0.0,0.0,AXISBANK.NS
2022-07-20,703.8909589906716,712.0630028189298,700.3032621036211,703.2930297851562,11620331,0.0,0.0,AXISBANK.NS
2022-07-21,705.535321568989,715.9995079504253,701.9475640277394,713.109375,8036515,0.0,0.0,AXISBANK.NS
2022-07-22,714.5545864359711,732.4931953004725,712.6610422805895,728.2576904296875,9713490,0.0,0.0,AXISBANK.NS
2022-07-25,730.9981270719521,736.2800372971251,720.0356466386986,724.8690795898438,6230411,0.0,0.0,AXISBANK.NS
2022-07-26,720.4343711354031,720.9824830407537,699.6554494118315,704.0404663085938,14135744,0.0,0.0,AXISBANK.NS
2022-07-27,705.535321760373,718.0923210907121,701.2001223335591,716.497802734375,6106880,0.0,0.0,AXISBANK.NS
2022-07-28,722.5272396386962,731.1975786797572,720.5838783459953,723.4241943359375,6964838,0.0,0.0,AXISBANK.NS
2022-07-29,731.3968305520227,732.4432370356699,720.5339840549813,722.2780151367188,6624854,0.0,0.0,AXISBANK.NS
