Date,Open,High,Low,Close,Volume,Dividends,Stock splits,Ticker,Daily_Return,Log_Return,Cumulative_Return,SMA_20,SMA_50,SMA_100,SMA_200,EMA_20,EMA_50,BB_Middle,BB_Upper,BB_Lower,BB_Bandwidth,RSI_14,MACD,MACD_Signal,MACD_Hist,ATR_14,Volatility_30D_Ann,Volatility_90D_Ann,Drawdown
2021-08-30,727.8632353130765,734.6009882849862,725.9916404384651,733.7821655273438,9049166,0.0,0.0,HDFCBANK.NS,,,,,,,,733.7821655273438,733.7821655273438,,,,,,0.0,0.0,0.0,,,,0.0
2021-08-31,731.5596599538288,740.8474382651433,730.9513687618706,739.93505859375,12062576,0.0,0.0,HDFCBANK.NS,0.008385176630702595,0.008350216333363702,0.008385176630702595,,,,,734.3681553431919,734.0234554515166,,,,,,0.4908290765224592,0.09816581530449185,0.39266326121796735,,,,0.0
2021-09-01,736.9405133137502,747.702184301824,736.7065639444443,738.85888671875,12422558,0.0,0.0,HDFCBANK.NS,-0.0014544139549831359,-0.0014554726415962611,0.006918567157812694,,,,,734.795844045626,734.2130802070944,,,,,,0.7839398093929049,0.23532061412217448,0.5486191952707304,,,,-0.0014544139549831166
2021-09-02,736.5193863022039,744.8947850702093,735.1858863326421,743.4910888671875,9618524,0.0,0.0,HDFCBANK.NS,0.0062694003302972146,0.006249829396133784,0.01323134275533433,,,,,735.6239626000605,734.5769236839609,,,,,,1.3741715827777625,0.4630908078532921,0.9110807749244705,,,,0.0
2021-09-03,742.1341103203025,747.7021162261457,733.8055478012244,737.4317626953125,10735334,0.0,0.0,HDFCBANK.NS,-0.008149830257020652,-0.008183221670282072,0.004973679300785294,,,,,735.7961340377035,734.6888781549943,,,,,,1.337578758097493,0.6379883979021324,0.6995903601953606,,,,-0.008149830257020605
2021-09-06,739.2565458922177,739.724444603404,730.8343690908638,732.5889892578125,7876896,0.0,0.0,HDFCBANK.NS,-0.006567080077754861,-0.006588738220708433,-0.0016260633272189295,,,,,735.4906916777139,734.606529570791,,,,,,0.9073479943667735,0.6918603171950606,0.2154876771717129,,,,-0.014663389746857452
2021-09-07,731.0917446980607,740.2157696718924,727.6760612202143,734.2500610351562,7245496,0.0,0.0,HDFCBANK.NS,0.002267399321721486,0.0022648326509256303,0.0006376490596173845,,,,,735.3725363784228,734.592550412531,,,,,,0.6924396119230778,0.6919761761406641,0.0004634357824137014,,,,-0.012429238185102186
2021-09-08,735.5133974033473,739.5139544547029,732.5422518441904,737.5955810546875,6724080,0.0,0.0,HDFCBANK.NS,0.004556376903550596,0.00454602804194257,0.005196931332615895,,,,,735.5842549190194,734.7103163200666,,,,,,0.783052138781045,0.7101913686687403,0.07286077011230463,,,,-0.007929493575346854
2021-09-09,736.4725873700415,739.0226125546611,730.3899039927794,733.9459228515625,8250948,0.0,0.0,HDFCBANK.NS,-0.004948047814910095,-0.004960329935262005,0.000223168852981237,,,,,735.4282232935474,734.6803401056154,,,,,,0.5539803628360005,0.6789491675021925,-0.12496880466619198,,,,-0.012838305876898127
2021-09-13,730.8577675105819,741.1515388839704,726.9508247989902,727.83984375,8959164,0.0,0.0,HDFCBANK.NS,-0.008319521795064788,-0.008354322165889412,-0.008098209600219897,,,,,734.7055204798762,734.4120853465718,,,,,,-0.11889962200723403,0.5193794096003072,-0.6382790316075412,,,,-0.021051019106408334
