Date,Open,High,Low,Close,Volume,Dividends,Stock splits,Ticker,Daily_Return,Log_Return,Cumulative_Return,SMA_20,SMA_50,SMA_100,SMA_200,EMA_20,EMA_50,BB_Middle,BB_Upper,BB_Lower,BB_Bandwidth,RSI_14,MACD,MACD_Signal,MACD_Hist,ATR_14,Volatility_30D_Ann,Volatility_90D_Ann,Drawdown
2021-08-30,379.07127692179955,387.2125223383699,378.2480099319661,386.6636962890625,20308691,0.0,0.0,SBIN.NS,,,,,,,,386.6636962890625,386.6636962890625,,,,,,0.0,0.0,0.0,,,,0.0
2021-08-31,387.7156002845112,390.5970483366075,383.00465786081486,389.72802734375,26262421,0.0,0.0,SBIN.NS,0.007925054987310443,0.007893816674061381,0.007925054987310443,,,,,386.95553734188985,386.78386613434435,,,,,,0.24444806134260944,0.04888961226852189,0.19555844907408754,,,,0.0
2021-09-01,391.0544291910187,395.67389139874035,388.9047676812977,393.24981689453125,18776721,0.0,0.0,SBIN.NS,0.009036531385193225,0.008995946251442179,0.017033201380625806,,,,,387.55499253737946,387.03743283082224,,,,,,0.7141219418147671,0.18193607817777094,0.5321858636369962,,,,0.0
2021-09-02,394.6219677974022,396.5429426529436,391.28314583574775,393.1126403808594,14372717,0.0,0.0,SBIN.NS,-0.0003488279149247431,-0.00034888876953412755,0.016678431809578953,,,,,388.0842923319966,387.275676264157,,,,,,1.0630190557171773,0.3581526736856522,0.7048663820315251,,,,-0.0003488279149247905
2021-09-03,394.48474174127756,397.27470961796934,391.6947738645858,394.6219482421875,14233624,0.0,0.0,SBIN.NS,0.003839377588738646,0.003832025989639227,0.0205818441956227,,,,,388.70692622820525,387.5637653613347,,,,,,1.4446579452256856,0.5754537279936589,0.8692042172320267,,,,0.0
2021-09-06,395.1707787933234,396.86306664679256,393.3870106393673,394.3017578125,10694099,0.0,0.0,SBIN.NS,-0.0008113852539468613,-0.0008117146051278681,0.019753759136796445,,,,,389.2397673314714,387.8280003594196,,,,,,1.701657178281721,0.8006944180512714,0.9009627602304495,,,,-0.0008113852539468804
2021-09-07,394.3017762099861,394.89638423296043,388.85904702541853,392.5180358886719,14928735,0.0,0.0,SBIN.NS,-0.0045237483437148285,-0.004534011456777028,0.015140649757904301,,,,,389.5519833845381,388.0119233213511,,,,,,1.7413265415584078,0.9888208427526988,0.7525056988057091,,,,-0.005331463094963008
2021-09-08,392.426571283819,398.28094811606775,390.9172439005169,394.57623291015625,22817464,0.0,0.0,SBIN.NS,0.005243573118429046,0.005229873458150517,0.02046361398039953,,,,,390.0304833393589,388.2693472267944,,,,,,1.916749006904297,1.1744064755830186,0.7423425313212784,,,,-0.0001158458931006888
2021-09-09,393.56996989751093,396.817311184705,393.341283105008,395.4451904296875,9662128,0.0,0.0,SBIN.NS,0.0022022550956055653,0.002199833686241585,0.02271093517416789,,,,,390.546169728914,388.55075284259414,,,,,,2.1016635154210803,1.359857883550631,0.7418056318704493,,,,0.0
2021-09-13,393.43280924717317,396.817357421056,392.2436210380753,395.9483642578125,9567921,0.0,0.0,SBIN.NS,0.0012724236893064678,0.0012716148443402064,0.024012256795396203,,,,,391.06066444595194,388.8408552510341,,,,,,2.262728196241426,1.54043194608879,0.7222962501526358,,,,0.0
2021-09-14,397.91503518613325,399.51584279895104,395.39948036599105,396.0855407714844,9981562,0.0,0.0,SBIN.NS,0.0003464505123766948,0.0003463905122555802,0.024367026366443056,,,,,391.5392240960026,389.1249605655616,,,,,,2.3740752527183986,1.7071606074147119,0.6669146453036867,,,,0.0
2021-09-15,396.0855461642564,407.062512801603,394.66769913994705,406.01055908203125,22181568,0.0,0.0,SBIN.NS,0.025057764772768998,0.02474896687831098,0.050035374354114204,,,,,392.9174464756244,389.7871408995408,,,,,,3.225997338802813,2.010927953692332,1.215069385110481,,,,0.0
2021-09-16,406.92531346386943,426.36369222629446,405.00433868534986,424.1683044433594,42637448,0.0,0.0,SBIN.NS,0.0447223476216525,0.043751154057488896,0.09699542138101092,,,,,395.8937186630277,391.1354218228278,,,,,,5.305175271666542,2.669777417287174,2.635397854379368,,,,0.0
2021-09-17,428.10169954211534,431.66920812179234,411.9564166703356,415.38671875,41529478,0.0,0.0,SBIN.NS,-0.02070306904445285,-0.020920382176823897,0.07428424943071121,,,,,397.750194861787,392.0864530748738,,,,,78.28830388475924,6.17317763929276,3.370457461688291,2.802720177604469,8.333995867887962,,,-0.020703069044452873
2021-09-20,411.08740166941243,414.83787091465945,398.50962719294813,400.15618896484375,18376916,0.0,0.0,SBIN.NS,-0.03666590455994512,-0.03735499542983801,0.03489464567083256,,,,,397.9793371573162,392.4029133058531,,,,,59.17137510025845,5.567915834608016,3.8099491362722366,1.7579666983357791,8.899180092934253,,,-0.05660987685071609
2021-09-21,402.6259971362843,403.7237050043555,395.76539275051596,401.3910827636719,17279588,0.0,0.0,SBIN.NS,0.003086029487692432,0.0030812774727550243,0.03808836106402769,,,,,398.30426531030247,392.755390539493,,,,,60.023734474797784,5.128765882301707,4.073712485478131,1.0550533968235758,8.925317362794747,,,-0.05369854711227962
2021-09-22,401.4825548085636,405.05006343256156,398.9212737236087,401.43682861328125,14321143,0.0,0.0,SBIN.NS,0.00011396827576337643,0.00011396178187282984,0.0382066702046282,,,,,398.6026046724909,393.0958390914063,,,,,60.05700084616545,4.72990429647723,4.204950847677951,0.5249534487992786,8.879579219331191,,,-0.05359069876734162
